0	0.315047
0.25	0.26818
0.5	0.223414
0.75	0.171797
1	0.137255
1.25	0.0999234
1.5	0.0716141
1.75	0.0455656
2	0.0276125
2.25	0.016475
2.5	0.0109953
2.75	0.00547813
3	0.00289844
3.25	0.00153281
3.5	0.000651563
3.75	0.000329688
4	0.00015625
