0	0.441
0.25	0.400895
0.5	0.345543
0.75	0.272592
1	0.197591
1.25	0.128237
1.5	0.0700747
1.75	0.0345112
2	0.0152747
2.25	0.00780396
2.5	0.00330469
2.75	0.00147656
3	0.00055957
3.25	0.000278076
3.5	0.000107988
3.75	3.96354e-05
4	1.75e-05
