0	0.46272
0.25	0.435081
0.5	0.382694
0.75	0.30332
1	0.207319
1.25	0.116895
1.5	0.0569805
1.75	0.0228483
2	0.00985095
2.25	0.00390149
2.5	0.00133984
2.75	0.000618164
3	0.000202148
3.25	0.000066162
3.5	1.77083e-05
3.75	4.10156e-06
4	1.09375e-06
