0	0.368496
0.25	0.322578
0.5	0.275793
0.75	0.216535
1	0.160017
1.25	0.1105
1.5	0.0682832
1.75	0.044748
2	0.0223999
2.25	0.0121753
2.5	0.00641943
2.75	0.00292334
3	0.00152539
3.25	0.000695312
3.5	0.000300898
3.75	0.000132736
4	6.04556e-05
