#0	0.492853
#1	0.48649
#2	0.46136
#3	0.347798
#4	0.134147
#5	0.0220164
#6	0.00189199
#7	0.000290496
#8	6.77734e-05
#9	3.90625e-06
#10	3.125e-06
0	0.492456
1	0.486387
2	0.461433
3	0.351008
4	0.133517
5	0.0224509
6	0.00228893
7	0.000260396
8	2.03125e-05
9	3.75e-06
#10	4.36e-07
